"PVWatts Hourly PV Performance Data"
"Requested Location","昆明"
"Location","Lat, Lng: 25.05, 102.7"
"Latitude (DD)","25.05"
"Longitude (DD)","102.70"
"Elevation (m)","1922"
"DC System Size (kW)","244.44"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","7","10","706","203","21.1","4.4","0.2","754.27","33.419","150584.492","144279.832"
"4","7","11","776","210","22.6","4.6","0.2","928.002","37.328","181009.266","173626.535"
"4","7","12","812","212","23.7","4.6","0.2","1024.25","39.942","196815.235","188872.436"
"4","7","13","337","477","24.4","4.6","0.2","821.622","37.391","158307.568","151729.248"
"4","7","14","265","474","24.7","4.6","0.2","729.488","36.236","141329.448","135352.73"
"4","7","15","152","412","24.5","4.7","0.2","532.459","32.817","104638.421","99961.813"
"4","7","16","307","293","23.8","4.6","0.2","491.479","31.611","98418.758","93962.537"
"4","7","17","400","163","22.4","3.8","0.2","337.356","28.407","68266.528","64878.72"
"4","7","18","318","83","20","2.2","0.2","140.625","23.186","25422.21","23552.547"
"4","7","19","0","0","17.8","1.4","0.2","0","0","0","0"
"4","7","20","0","0","16.9","1.5","0.2","0","16.9","0","0"
"4","7","21","0","0","16.1","1.6","0.2","0","16.1","0","0"
"4","7","22","0","0","15.2","1.8","0.2","0","15.2","0","0"
"4","7","23","0","0","14.4","2.2","0.2","0","14.4","0","0"
"4","8","0","0","0","13.5","2.6","0.2","0","13.5","0","0"
"4","8","1","0","0","12.6","2.9","0.2","0","12.6","0","0"
"4","8","2","0","0","11.7","2.9","0.2","0","11.7","0","0"
"4","8","3","0","0","11","2.9","0.2","0","11","0","0"
"4","8","4","0","0","10.6","2.8","0.2","0","10.6","0","0"
"4","8","5","0","0","10.3","2.5","0.2","0","10.3","0","0"
"4","8","6","0","0","10.4","2.3","0.2","0","0","0","0"
"4","8","7","23","36","10.5","2.3","0.2","35.592","11.306","6816.302","5605.92"
"4","8","8","129","192","12.8","2.4","0.2","227.944","17.918","47400.262","44751.829"
"4","8","9","234","330","15","2.7","0.2","455.338","24.681","93784.464","89492.454"
"4","8","10","319","421","17.4","3.6","0.2","663.927","29.537","133287.618","127595.855"
"4","8","11","22","316","19.6","4.7","0.2","319.213","24.573","63569.956","60348.566"
"4","8","12","372","465","21.3","5.4","0.2","838.562","33.291","164356.339","157563.688"
"4","8","13","109","509","22.5","5.8","0.2","609.089","30.793","119632.163","114424.267"
"4","8","14","78","458","23.1","6.1","0.2","521.335","29.966","102699.817","98091.901"
"4","8","15","211","411","22.9","6","0.2","579.696","30.642","115192.557","110141.973"
"4","8","16","535","226","22.4","5.6","0.2","578.886","30.535","117233.259","112110.366"
"4","8","17","34","171","21.4","4.7","0.2","176.953","24.18","35717.952","33483.47"
"4","8","18","312","82","19.2","3.2","0.2","138.105","21.819","25089.977","23232.086"
"4","8","19","0","0","16.9","2.3","0.2","0","0","0","0"
"4","8","20","0","0","15.7","2.3","0.2","0","15.7","0","0"
"4","8","21","0","0","15.1","2.5","0.2","0","15.1","0","0"
"4","8","22","0","0","14.8","2.7","0.2","0","14.8","0","0"
"4","8","23","0","0","14.3","2.6","0.2","0","14.3","0","0"
"4","9","0","0","0","13.8","2.4","0.2","0","13.8","0","0"
"4","9","1","0","0","13.4","2.1","0.2","0","13.4","0","0"
"4","9","2","0","0","13","1.9","0.2","0","13","0","0"
"4","9","3","0","0","12.6","1.6","0.2","0","12.6","0","0"
"4","9","4","0","0","12.1","1.4","0.2","0","12.1","0","0"
"4","9","5","0","0","11.6","1.4","0.2","0","11.6","0","0"
"4","9","6","0","0","12","1.5","0.2","0","0","0","0"
"4","9","7","106","54","12.7","1.7","0.2","59.696","14.2","10879.089","9524.747"
"4","9","8","395","147","17.3","3.7","0.2","281.51","22.361","56957.933","53970.834"
"4","9","9","585","190","19.4","4.6","0.2","529.554","27.842","108943.047","104113.909"
"4","9","10","658","231","20.8","5.1","0.2","744.985","31.903","149402.882","143140.091"
"4","9","11","861","157","21.8","5.4","0.2","948.957","35.422","186685.794","179101.921"
"4","9","12","872","169","22.7","5.7","0.2","1040.583","37.104","202330.258","194192.039"
"4","9","13","371","483","23.3","5.8","0.2","860.316","35.036","167308.151","160410.904"
"4","9","14","186","487","23.6","5.8","0.2","659.311","32.589","129255.504","123706.615"
"4","9","15","436","352","23.6","5.6","0.2","717.445","33.645","141798.09","135804.767"
"4","9","16","773","134","22.9","5.2","0.2","645.387","32.427","130429.471","124838.983"
"4","9","17","644","113","21.1","3.9","0.2","395.979","28.046","80456.266","76636.527"
"4","9","18","123","83","18.6","2.1","0.2","101.213","20.977","19287.281","17635.003"
"4","9","19","0","0","16.6","1.2","0.2","0","0","0","0"
"4","9","20","0","0","15.6","1.1","0.2","0","15.6","0","0"
"4","9","21","0","0","14.7","1.2","0.2","0","14.7","0","0"
"4","9","22","0","0","13.9","1.4","0.2","0","13.9","0","0"
"4","9","23","0","0","13.3","1.5","0.2","0","13.3","0","0"
"4","10","0","0","0","13","1.6","0.2","0","13","0","0"
"4","10","1","0","0","12.8","1.6","0.2","0","12.8","0","0"
"4","10","2","0","0","12.5","1.4","0.2","0","12.5","0","0"
"4","10","3","0","0","12.2","1.2","0.2","0","12.2","0","0"
"4","10","4","0","0","11.9","1.2","0.2","0","11.9","0","0"
"4","10","5","0","0","11.6","1.2","0.2","0","11.6","0","0"
"4","10","6","0","0","11.6","1.6","0.2","0","0","0","0"
"4","10","7","0","7","11.7","1.8","0.2","6.482","11.864","1187.757","176.817"
"4","10","8","0","24","13.3","2.4","0.2","22.272","13.801","4340.852","3218.185"
"4","10","9","0","48","15","2.2","0.2","44.644","16.039","8718.673","7440.882"
"4","10","10","0","64","16.5","2.2","0.2","59.637","17.883","11549.151","10171.065"
"4","10","11","13","191","17.7","2.9","0.2","191.262","21.598","37944.035","35630.673"
"4","10","12","13","179","18.2","4.1","0.2","185","21.325","36577.176","34312.248"
"4","10","13","19","281","18.1","4.8","0.2","291.059","22.571","58028.535","55003.5"
"4","10","14","28","364","18.2","4.9","0.2","379.651","23.961","75964.527","72303.948"
"4","10","15","13","198","18.2","4.6","0.2","196.65","21.308","39252.791","36893.055"
"4","10","16","484","267","17.9","4","0.2","583.43","27.983","119103.224","113914.07"
"4","10","17","310","217","17.1","2.8","0.2","345.385","24.319","71004.297","67519.479"
"4","10","18","120","104","15.8","1.3","0.2","119.635","19.15","23380.97","21583.636"
"4","10","19","0","0","14.4","0.6","0.2","0","0","0","0"
"4","10","20","0","0","13.3","0.7","0.2","0","13.3","0","0"
"4","10","21","0","0","12.3","1","0.2","0","12.3","0","0"
"4","10","22","0","0","11.3","1.1","0.2","0","11.3","0","0"
"4","10","23","0","0","10.6","1.2","0.2","0","10.6","0","0"
"4","11","0","0","0","10.1","1.2","0.2","0","10.1","0","0"
"4","11","1","0","0","9.7","1.1","0.2","0","9.7","0","0"
"4","11","2","0","0","9.4","0.9","0.2","0","9.4","0","0"
"4","11","3","0","0","9.2","0.8","0.2","0","9.2","0","0"
"4","11","4","0","0","9","0.8","0.2","0","9","0","0"
"4","11","5","0","0","8.9","0.8","0.2","0","8.9","0","0"
"4","11","6","0","0","9.5","1","0.2","0","0","0","0"
"4","11","7","84","61","10.2","1.2","0.2","63.978","12.017","12134.426","10735.602"
"4","11","8","354","166","15","2.3","0.2","283.912","21.473","57837.253","54818.996"
"4","11","9","568","206","17.7","2.9","0.2","535.913","28.727","109763.297","104905.094"
"4","11","10","714","210","19.7","3.1","0.2","768.128","34.941","152312.362","145946.476"
"4","11","11","869","165","21.2","2.9","0.2","964.182","40.962","185454.861","177914.605"
"4","11","12","903","163","22.5","2.8","0.2","1056.902","44.522","199477.053","191439.935"
"4","11","13","49","454","23.3","2.9","0.2","492.603","33.33","95320.989","90974.534"
"4","11","14","107","477","23.6","3.1","0.2","566.505","34.768","109702.341","104846.298"
"4","11","15","55","371","23.4","3.3","0.2","403.968","31.117","79247.503","75470.595"
"4","11","16","0","60","22.4","3.5","0.2","55.853","23.436","10604.937","9260.308"
"4","11","17","277","186","20.5","3.5","0.2","300.892","26.105","61197.325","58060.007"
"4","11","18","172","83","17.9","2.7","0.2","110.668","20.211","20848.609","19141.007"
"4","11","19","0","0","15.6","2","0.2","0","0","0","0"
"4","11","20","0","0","14.4","2","0.2","0","14.4","0","0"
"4","11","21","0","0","13.4","2.2","0.2","0","13.4","0","0"
"4","11","22","0","0","12.6","2.7","0.2","0","12.6","0","0"
"4","11","23","0","0","12","3.3","0.2","0","12","0","0"
"4","12","0","0","0","11.1","3.9","0.2","0","11.1","0","0"
"4","12","1","0","0","10","4.6","0.2","0","10","0","0"
"4","12","2","0","0","8.7","4.9","0.2","0","8.7","0","0"
"4","12","3","0","0","7.7","4.8","0.2","0","7.7","0","0"
"4","12","4","0","0","7.2","4.5","0.2","0","7.2","0","0"
"4","12","5","0","0","6.8","4.1","0.2","0","6.8","0","0"
"4","12","6","0","0","6.7","4","0.2","0","0","0","0"
"4","12","7","0","7","6.7","4.1","0.2","6.482","6.81","1221.538","209.401"
"4","12","8","0","25","10.2","5.1","0.2","23.202","10.547","4594.62","3462.961"
"4","12","9","13","189","13.5","5.1","0.2","184.592","16.247","38081.999","35763.749"
"4","12","10","15","228","16.2","4.5","0.2","225.857","19.82","45673.805","43086.547"
"4","12","11","103","454","17.9","3.7","0.2","535.362","27.504","106736.454","101985.504"
"4","12","12","47","446","18.9","3","0.2","481.473","28.54","94935.166","90602.383"
"4","12","13","134","519","19.5","2.5","0.2","650.149","33.723","126347.826","120901.967"
"4","12","14","16","236","19.5","2.2","0.2","237.428","24.995","46709.965","44085.992"
"4","12","15","33","332","19.2","2.1","0.2","347.129","27.408","68796.82","65390.222"
"4","12","16","159","313","18.5","2","0.2","407.332","28.367","81953.971","78081.162"
"4","12","17","465","175","17.5","1.8","0.2","373.644","26.955","76088.616","72423.641"
"4","12","18","238","98","15.7","1.2","0.2","136.472","19.57","25717.038","23836.928"
"4","12","19","0","0","14","0.9","0.2","0","0","0","0"
"4","12","20","0","0","13.1","0.9","0.2","0","13.1","0","0"
"4","12","21","0","0","12.3","1","0.2","0","12.3","0","0"
"4","12","22","0","0","11.7","1","0.2","0","11.7","0","0"
"4","12","23","0","0","11.1","0.9","0.2","0","11.1","0","0"
"4","13","0","0","0","10.7","0.9","0.2","0","10.7","0","0"
"4","13","1","0","0","10.4","0.8","0.2","0","10.4","0","0"
"4","13","2","0","0","10.2","0.8","0.2","0","10.2","0","0"
"4","13","3","0","0","10","0.7","0.2","0","10","0","0"
"4","13","4","0","0","9.9","0.5","0.2","0","9.9","0","0"
"4","13","5","0","0","9.8","0.3","0.2","0","9.8","0","0"
"4","13","6","0","0","10","0.1","0.2","0","0","0","0"
"4","13","7","226","57","10.3","0.1","0.2","75.471","13.134","13044.841","11613.758"
"4","13","8","526","121","14.7","1","0.2","304.456","23.91","61025.948","57894.703"
"4","13","9","423","231","17.4","1.3","0.2","476.227","30.884","96271.633","91891.493"
"4","13","10","760","186","19.5","1.3","0.2","780.355","41.559","150796.663","144484.485"
"4","13","11","871","162","21.2","1.2","0.2","962.858","49.034","179174.913","171857.18"
"4","13","12","889","169","22.5","0.9","0.2","1055.791","55.375","190357.349","182643.378"
"4","13","13","897","167","23.3","0.6","0.2","1063.763","59.227","188559.564","180909.295"
"4","13","14","905","148","23.7","0.4","0.2","1003.616","59.651","178225.207","170941.126"
"4","13","15","870","141","23.6","0.5","0.2","864.73","53.72","158652.176","152061.645"
"4","13","16","804","130","23.1","0.9","0.2","657.102","43.657","126962.328","121494.695"
"4","13","17","677","111","22","1.3","0.2","405.06","33.455","80453.598","76633.954"
"4","13","18","416","75","19.6","1.2","0.2","148.711","23.742","26042.819","24151.165"
"4","13","19","0","0","17.1","1","0.2","0","0","0","0"
"4","13","20","0","0","15.9","1.2","0.2","0","15.9","0","0"
"4","13","21","0","0","14.9","1.2","0.2","0","14.9","0","0"
"4","13","22","0","0","14.1","1.3","0.2","0","14.1","0","0"
"4","13","23","0","0","13.3","1.5","0.2","0","13.3","0","0"
"4","14","0","0","0","12.6","1.6","0.2","0","12.6","0","0"
"4","14","1","0","0","12","1.7","0.2","0","12","0","0"
"4","14","2","0","0","11.4","1.6","0.2","0","11.4","0","0"
"4","14","3","0","0","10.7","1.5","0.2","0","10.7","0","0"
"4","14","4","0","0","10.1","1.3","0.2","0","10.1","0","0"
"4","14","5","0","0","9.6","1.2","0.2","0","9.6","0","0"
"4","14","6","0","0","10.3","1.4","0.2","0","0","0","0"
"4","14","7","205","60","11.2","1.6","0.2","76.028","13.124","13391.019","11947.669"
"4","14","8","459","136","15.8","3.5","0.2","295.493","21.274","59989.99","56895.453"
"4","14","9","353","251","18.3","4.3","0.2","451.353","25.781","92816.369","88558.663"
"4","14","10","16","239","20.2","4.9","0.2","237.014","23.805","47236.892","44594.248"
"4","14","11","740","231","21.4","5.2","0.2","915.203","34.849","180019.139","172671.492"
"4","14","12","757","246","21.9","5.3","0.2","1006.159","36.493","195721.226","187817.191"
"4","14","13","770","240","21.9","5.3","0.2","1021.711","36.717","198471.079","190469.606"
"4","14","14","345","447","21.8","5.5","0.2","772.981","32.725","152036.144","145680.046"
"4","14","15","367","372","21.3","5.9","0.2","671.68","30.38","134187.28","128463.638"
"4","14","16","449","253","20.2","6.1","0.2","544.19","27.419","111201.326","106292.168"
"4","14","17","396","168","19","5.7","0.2","336.001","23.664","69098.516","65681.228"
"4","14","18","169","85","17.4","4","0.2","111.118","19.287","21049.438","19334.719"
"4","14","19","0","0","15.8","2.7","0.2","0","0","0","0"
"4","14","20","0","0","15.1","2.8","0.2","0","15.1","0","0"
"4","14","21","0","0","14.7","3.2","0.2","0","14.7","0","0"
"4","14","22","0","0","14.1","3.4","0.2","0","14.1","0","0"
"4","14","23","0","0","13.7","3.6","0.2","0","13.7","0","0"
"4","15","0","0","0","13.7","4.1","0.2","0","13.7","0","0"
"4","15","1","0","0","13.6","4.1","0.2","0","13.6","0","0"
"4","15","2","0","0","13.3","3.9","0.2","0","13.3","0","0"
"4","15","3","0","0","12.8","3.5","0.2","0","12.8","0","0"
"4","15","4","0","0","12.1","3","0.2","0","12.1","0","0"
"4","15","5","0","0","11.4","2.3","0.2","0","11.4","0","0"
"4","15","6","0","0","11.9","2.2","0.2","0","0","0","0"
"4","15","7","204","62","12.7","2.4","0.2","77.953","14.38","13745.211","12289.31"
"4","15","8","288","151","16.9","3.5","0.2","247.384","21.492","50280.291","47529.807"
"4","15","9","662","164","19.6","3.4","0.2","553.428","30.093","112930.708","107960.271"
"4","15","10","770","175","22.1","2.7","0.2","777.396","38.622","152012.809","145657.538"
"4","15","11","891","145","24.1","1.9","0.2","958.462","47.803","179345.808","172022.02"
"4","15","12","913","149","25.3","1.2","0.2","1051.612","55.677","189462.498","181780.236"
"4","15","13","914","151","26","0.7","0.2","1063.942","60.949","187216.438","179613.762"
"4","15","14","918","136","26.2","0.7","0.2","1002.396","59.151","178431.269","171139.886"
"4","15","15","881","131","25.9","0.9","0.2","857.966","52.674","158160.181","151587.083"
"4","15","16","809","124","25.1","0.9","0.2","652.494","45.513","125108.293","119706.355"
"4","15","17","684","106","24","0.9","0.2","401.567","36.536","78686.798","74929.758"
"4","15","18","192","84","22.2","0.8","0.2","114.155","25.787","20878.862","19170.187"
"4","15","19","0","0","20.7","0.9","0.2","0","0","0","0"
"4","15","20","0","0","19.6","1","0.2","0","19.6","0","0"
"4","15","21","0","0","18.4","1.2","0.2","0","18.4","0","0"
"4","15","22","0","0","17.3","1.3","0.2","0","17.3","0","0"
"4","15","23","0","0","16.3","1.4","0.2","0","16.3","0","0"
"4","16","0","0","0","15.4","1.5","0.2","0","15.4","0","0"
"4","16","1","0","0","14.7","1.5","0.2","0","14.7","0","0"
"4","16","2","0","0","14.2","1.5","0.2","0","14.2","0","0"
"4","16","3","0","0","13.8","1.4","0.2","0","13.8","0","0"
"4","16","4","0","0","13.6","1.3","0.2","0","13.6","0","0"
"4","16","5","0","0","13.5","1.1","0.2","0","13.5","0","0"
"4","16","6","0","0","14","1.1","0.2","0","0","0","0"
"4","16","7","288","56","14.7","1.2","0.2","81.863","16.934","13544.016","12095.244"
"4","16","8","583","106","19.3","3","0.2","313.626","25.59","62388.647","59209.116"
"4","16","9","728","135","21.9","3.7","0.2","564.012","32.114","114352.188","109331.382"
"4","16","10","451","322","23.9","4.2","0.2","671.718","35.156","132285.838","126629.572"
"4","16","11","413","440","25.5","4.6","0.2","814.794","38.399","157053.1","150519.231"
"4","16","12","362","474","26.5","4.9","0.2","833.134","39.169","159407.745","152790.442"
"4","16","13","455","505","27.1","5.3","0.2","960.73","41.003","182331.021","174901.455"
"4","16","14","442","466","27.4","5.6","0.2","881.256","39.714","168691.152","161744.9"
"4","16","15","221","415","27.3","5.7","0.2","587.074","35.411","114454.084","109429.668"
"4","16","16","319","296","26.6","5.6","0.2","496.327","33.563","98566.468","94105.013"
"4","16","17","472","154","25.2","4.9","0.2","354.07","30.615","70870.119","67390.056"
"4","16","18","0","61","22.2","3.5","0.2","56.546","23.257","11085.83","9724.162"
"4","16","19","0","0","19.4","2.7","0.2","0","0","0","0"
"4","16","20","0","0","18.4","2.9","0.2","0","18.4","0","0"
"4","16","21","0","0","17.9","3","0.2","0","17.9","0","0"
"4","16","22","0","0","17.2","3","0.2","0","17.2","0","0"
"4","16","23","0","0","16.4","2.9","0.2","0","16.4","0","0"
"4","17","0","0","0","15.9","3","0.2","0","15.9","0","0"
"4","17","1","0","0","15.7","3.6","0.2","0","15.7","0","0"
"4","17","2","0","0","15.3","3.8","0.2","0","15.3","0","0"
"4","17","3","0","0","14.8","3.6","0.2","0","14.8","0","0"
"4","17","4","0","0","14.3","3.4","0.2","0","14.3","0","0"
"4","17","5","0","0","13.7","3.1","0.2","0","13.7","0","0"
"4","17","6","0","0","14","3.1","0.2","0","0","0","0"
"4","17","7","315","54","14.7","3.5","0.2","83.271","16.153","13603.684","12152.798"
"4","17","8","597","101","19","6.2","0.2","314.331","23.097","63113.333","59908.123"
"4","17","9","740","127","21.5","7.2","0.2","563.481","28.183","116016.408","110936.632"
"4","17","10","521","313","23.6","7.7","0.2","717.018","31.666","143299.767","137253.233"
"4","17","11","912","119","25.6","8","0.2","951.867","36.017","186863.249","179273.088"
"4","17","12","930","123","27.1","8.2","0.2","1042.122","38.291","201799.061","193679.665"
"4","17","13","480","493","28","8.3","0.2","975.706","38.353","187165.922","179565.036"
"4","17","14","903","129","28.2","8.3","0.2","979.611","38.63","189972.889","182272.541"
"4","17","15","212","418","27.6","8.2","0.2","582.03","33.837","114131.199","109118.223"
"4","17","16","785","123","26.4","7.9","0.2","634.093","33.428","127592.305","122102.349"
"4","17","17","316","184","24.8","7.3","0.2","312.69","28.462","62948.758","59749.38"
"4","17","18","455","67","22.6","6","0.2","147.728","24.495","25334.472","23467.918"
"4","17","19","0","0","20.6","5","0.2","0","0","0","0"
"4","17","20","0","0","19.3","4.7","0.2","0","19.3","0","0"
"4","17","21","0","0","18.4","4.6","0.2","0","18.4","0","0"
"4","17","22","0","0","17.7","4.6","0.2","0","17.7","0","0"
"4","17","23","0","0","17.1","4.7","0.2","0","17.1","0","0"
"4","18","0","0","0","16.5","4.6","0.2","0","16.5","0","0"
"4","18","1","0","0","15.8","4.2","0.2","0","15.8","0","0"
"4","18","2","0","0","15.1","3.9","0.2","0","15.1","0","0"
"4","18","3","0","0","14.5","3.8","0.2","0","14.5","0","0"
"4","18","4","0","0","13.9","3.6","0.2","0","13.9","0","0"
"4","18","5","0","0","13.3","3.2","0.2","0","13.3","0","0"
"4","18","6","0","0","13.6","3.4","0.2","0","0","0","0"
"4","18","7","326","55","14.2","3.8","0.2","85.732","15.629","14038.508","12572.215"
